facility_id,flag,severity,detail
VA08917,ddf_name_collision,WARN,site name 'FISHER DAM' shared by 6 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
UT10141,ddf_name_collision,WARN,site name 'LITTLE RESERVOIR DAM' shared by 2 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
UT00374,ddf_name_collision,WARN,site name 'BARKER' shared by 3 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
CA10332,ddf_name_collision,WARN,site name 'WILDHORSE' shared by 2 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
CA82514,ddf_name_collision,WARN,site name 'WILDHORSE' shared by 2 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
KS01129,ddf_name_collision,WARN,site name '' shared by 3815 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
KS03689,ddf_name_collision,WARN,site name '' shared by 3815 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
TN03706,ddf_name_collision,WARN,site name 'BROWNS' shared by 3 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
WI00715,ddf_name_collision,WARN,site name 'HABELMAN' shared by 3 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
AL00057,ddf_name_collision,WARN,site name 'BRANTLEY' shared by 2 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
GA02365,ddf_name_collision,WARN,site name 'FOUNTAIN LAKE DAM' shared by 4 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
IA02161,ddf_name_collision,WARN,site name 'CUTLER DAM' shared by 3 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
KS01377,ddf_name_collision,WARN,site name '' shared by 3815 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
KS01280,ddf_name_collision,WARN,site name '' shared by 3815 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
KS00842,ddf_name_collision,WARN,site name '' shared by 3815 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
KS03765,ddf_name_collision,WARN,site name '' shared by 3815 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
KS03640,ddf_name_collision,WARN,site name '' shared by 3815 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
KS03903,ddf_name_collision,WARN,site name '' shared by 3815 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
KS03342,ddf_name_collision,WARN,site name '' shared by 3815 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
KS03009,ddf_name_collision,WARN,site name '' shared by 3815 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
MT02980,ddf_name_collision,WARN,site name 'DOGWOOD' shared by 2 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
NY13544,ddf_name_collision,WARN,site name 'CRYSTAL LAKE DAM' shared by 37 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
NY01501,ddf_name_collision,WARN,site name 'MILLERS POND DAM' shared by 2 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
OK21222,ddf_name_collision,WARN,site name 'ROLAND TED' shared by 2 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
OK12804,ddf_name_collision,WARN,site name 'THOMPSON M.G.' shared by 2 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
OK12798,ddf_name_collision,WARN,site name 'THOMPSON W.W.' shared by 3 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
SD01134,ddf_name_collision,WARN,site name 'VICTORIA' shared by 2 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
TX03760,ddf_name_collision,WARN,site name 'PHILLIPS LAKE DAM' shared by 5 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
WI00685,ddf_name_collision,WARN,site name 'JOHNSON' shared by 17 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
AL00898,ddf_name_collision,WARN,site name 'CRYSTAL LAKE' shared by 21 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
AL01100,ddf_name_collision,WARN,site name 'WATKINS' shared by 3 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
KS03753,ddf_name_collision,WARN,site name '' shared by 3815 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
KS03892,ddf_name_collision,WARN,site name '' shared by 3815 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
KS03493,ddf_name_collision,WARN,site name '' shared by 3815 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
KS03310,ddf_name_collision,WARN,site name '' shared by 3815 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
KS03410,ddf_name_collision,WARN,site name '' shared by 3815 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
KS03317,ddf_name_collision,WARN,site name '' shared by 3815 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
KS03464,ddf_name_collision,WARN,site name '' shared by 3815 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
OK82302,ddf_name_collision,WARN,site name 'DEER CREEK' shared by 9 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
AL01689,ddf_name_collision,WARN,site name 'COCHRAN LAKE' shared by 2 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
KS02508,ddf_name_collision,WARN,site name '' shared by 3815 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
KS00640,ddf_name_collision,WARN,site name '' shared by 3815 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
KS00761,ddf_name_collision,WARN,site name '' shared by 3815 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
KS01132,ddf_name_collision,WARN,site name '' shared by 3815 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
KS00224,ddf_name_collision,WARN,site name '' shared by 3815 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
KS03621,ddf_name_collision,WARN,site name '' shared by 3815 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
KS03740,ddf_name_collision,WARN,site name '' shared by 3815 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
KS03826,ddf_name_collision,WARN,site name '' shared by 3815 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
KS03641,ddf_name_collision,WARN,site name '' shared by 3815 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
KS03581,ddf_name_collision,WARN,site name '' shared by 3815 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
KS03412,ddf_name_collision,WARN,site name '' shared by 3815 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
KS03474,ddf_name_collision,WARN,site name '' shared by 3815 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
KS03593,ddf_name_collision,WARN,site name '' shared by 3815 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
KS03787,ddf_name_collision,WARN,site name '' shared by 3815 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
KS03609,ddf_name_collision,WARN,site name '' shared by 3815 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
KS03443,ddf_name_collision,WARN,site name '' shared by 3815 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
KS03648,ddf_name_collision,WARN,site name '' shared by 3815 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
KS03644,ddf_name_collision,WARN,site name '' shared by 3815 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
KS03839,ddf_name_collision,WARN,site name '' shared by 3815 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
KS03502,ddf_name_collision,WARN,site name '' shared by 3815 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
KS03585,ddf_name_collision,WARN,site name '' shared by 3815 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
KS02873,ddf_name_collision,WARN,site name '' shared by 3815 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
SD00890,ddf_name_collision,WARN,site name 'M. WEBB' shared by 2 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
SD01761,ddf_name_collision,WARN,site name 'JOHN PENOR' shared by 2 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
AL01704,ddf_name_collision,WARN,site name 'HOWARD' shared by 6 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
AL01511,ddf_name_collision,WARN,site name 'KIMBALL LAKE' shared by 2 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
AL01781,ddf_name_collision,WARN,site name 'DOSS DAM' shared by 2 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
AL01842,ddf_name_collision,WARN,site name 'MONTGOMERY' shared by 3 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
CO00439,ddf_name_collision,WARN,site name 'PIKEVIEW' shared by 2 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
GA02610,ddf_name_collision,WARN,site name 'FLOYD LAKE DAM' shared by 3 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
FL01008,ddf_name_collision,WARN,site name 'LAKE WARNER DAM' shared by 2 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
KS01706,ddf_name_collision,WARN,site name '' shared by 3815 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
KS01193,ddf_name_collision,WARN,site name '' shared by 3815 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
KS00775,ddf_name_collision,WARN,site name '' shared by 3815 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
KS01369,ddf_name_collision,WARN,site name '' shared by 3815 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
KS01422,ddf_name_collision,WARN,site name '' shared by 3815 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
