"site","site_id","duration","station_id","name","reason"
"CROOKED ARROYO DET CA-2","CO01837","24h","US1COBA0010","PRITCHETT 10.5 W","record < 20 yr for 72h duration"
"CROOKED ARROYO DET CA-2","CO01837","24h","US1COPU0049","CEDARWOOD 0.6 NNW","record < 20 yr for 72h duration"
"CROOKED ARROYO DET CA-2","CO01837","24h","US1COLN0034","KARVAL 4.8 W","record < 20 yr for 72h duration"
"CROOKED ARROYO DET CA-2","CO01837","24h","USW00023068","PUEBLO","record < 20 yr for 72h duration"
"CROOKED ARROYO DET CA-2","CO01837","24h","US1COPU0028","PUEBLO 3.1 WSW","record < 20 yr for 72h duration"
"CROOKED ARROYO DET CA-2","CO01837","24h","USC00058516","TWO BUTTES RSVR","record < 20 yr for 72h duration"
"CROOKED ARROYO DET CA-2","CO01837","24h","US1COPW0001","LAMAR 9.9 E","record < 20 yr for 72h duration"
"CROOKED ARROYO DET CA-2","CO01837","24h","USC00299304","VALLEY","record < 20 yr for 72h duration"
"CROOKED ARROYO DET CA-2","CO01837","24h","US1COKW0001","EADS 12 ESE","record < 20 yr for 72h duration"
"CROOKED ARROYO DET CA-2","CO01837","24h","USW00003013","USW00003013","discordant (Di >= Dcrit = 3.000)"
"CROOKED ARROYO DET CA-2","CO01837","24h","US1COKW0004","US1COKW0004","discordant (Di >= Dcrit = 3.000)"
"CROOKED ARROYO DET CA-2","CO01837","72h","US1COOT0023","SWINK 0.1 WNW","record < 20 yr for 72h duration"
"CROOKED ARROYO DET CA-2","CO01837","72h","USC00054719","LA JUNTA","record < 20 yr for 72h duration"
"CROOKED ARROYO DET CA-2","CO01837","72h","US1COOT0007","ROCKY FORD .89 WNW","record < 20 yr for 72h duration"
"CROOKED ARROYO DET CA-2","CO01837","72h","US1COOT0006","CHERAW .15 NNE","record < 20 yr for 72h duration"
"CROOKED ARROYO DET CA-2","CO01837","72h","USC00053982","HIGBEE 2 SW","record < 20 yr for 72h duration"
"CROOKED ARROYO DET CA-2","CO01837","72h","USC00050784","BLOOM","record < 20 yr for 72h duration"
"CROOKED ARROYO DET CA-2","CO01837","72h","US1COCR0007","SUGAR CITY 9.6 N","record < 20 yr for 72h duration"
"CROOKED ARROYO DET CA-2","CO01837","72h","US1COBN0008","LAS ANIMAS 8.1 NE","record < 20 yr for 72h duration"
"CROOKED ARROYO DET CA-2","CO01837","72h","US1COBA0019","DEORA 10.7 SW","record < 20 yr for 72h duration"
"CROOKED ARROYO DET CA-2","CO01837","72h","US1COKW0007","HASWELL .07 NNW","record < 20 yr for 72h duration"
"CROOKED ARROYO DET CA-2","CO01837","72h","USC00056763","PUEBLO ARMY DEPOT","record < 20 yr for 72h duration"
"CROOKED ARROYO DET CA-2","CO01837","72h","US1COBA0010","PRITCHETT 10.5 W","record < 20 yr for 72h duration"
"CROOKED ARROYO DET CA-2","CO01837","72h","US1COPU0049","CEDARWOOD 0.6 NNW","record < 20 yr for 72h duration"
"CROOKED ARROYO DET CA-2","CO01837","72h","US1COLN0034","KARVAL 4.8 W","record < 20 yr for 72h duration"
"CROOKED ARROYO DET CA-2","CO01837","72h","USW00023068","PUEBLO","record < 20 yr for 72h duration"
"CROOKED ARROYO DET CA-2","CO01837","72h","US1COPU0028","PUEBLO 3.1 WSW","record < 20 yr for 72h duration"
"CROOKED ARROYO DET CA-2","CO01837","72h","USC00058516","TWO BUTTES RSVR","record < 20 yr for 72h duration"
"CROOKED ARROYO DET CA-2","CO01837","72h","US1COPW0001","LAMAR 9.9 E","record < 20 yr for 72h duration"
"CROOKED ARROYO DET CA-2","CO01837","72h","USC00299304","VALLEY","record < 20 yr for 72h duration"
"CROOKED ARROYO DET CA-2","CO01837","72h","US1COKW0001","EADS 12 ESE","record < 20 yr for 72h duration"
"CROOKED ARROYO DET CA-2","CO01837","72h","USC00051157","USC00051157","discordant (Di >= Dcrit = 3.000)"
"CROOKED ARROYO DET CA-2","CO01837","72h","USC00055001","USC00055001","discordant (Di >= Dcrit = 3.000)"
"LAKE BYLLESBY","MN83004","24h","USC00215987","NORTHFIELD 2 NNE","record < 20 yr for 72h duration"
"LAKE BYLLESBY","MN83004","24h","US1MNDK0112","HASTINGS 5.8 W","record < 20 yr for 72h duration"
"LAKE BYLLESBY","MN83004","24h","USC00219231","ZUMBRO FALLS","record < 20 yr for 72h duration"
"LAKE BYLLESBY","MN83004","24h","USC00212166","DODGE CTR","record < 20 yr for 72h duration"
"LAKE BYLLESBY","MN83004","24h","USC00217381","ST PAUL UNIV FARM","record < 20 yr for 72h duration"
"LAKE BYLLESBY","MN83004","24h","USC00218039","STILLWATER 2SW","record < 20 yr for 72h duration"
"LAKE BYLLESBY","MN83004","24h","USC00218477","VADNAIS LAKE","record < 20 yr for 72h duration"
"LAKE BYLLESBY","MN83004","24h","USC00217009","ROCHESTER SEWAGE","record < 20 yr for 72h duration"
"LAKE BYLLESBY","MN83004","24h","US1MNOL0018","ROCHESTER 2.6 NE","record < 20 yr for 72h duration"
"LAKE BYLLESBY","MN83004","24h","USC00210628","BELLE PLAINE","record < 20 yr for 72h duration"
"LAKE BYLLESBY","MN83004","24h","USC00214721","LE SUEUR","record < 20 yr for 72h duration"
"LAKE BYLLESBY","MN83004","24h","USC00215853","NEW RICHLAND","record < 20 yr for 72h duration"
"LAKE BYLLESBY","MN83004","24h","USC00212088","DELANO","record < 20 yr for 72h duration"
"LAKE BYLLESBY","MN83004","24h","USC00475330","MENOMONIE","record < 20 yr for 72h duration"
"LAKE BYLLESBY","MN83004","24h","USW00094963","USW00094963","discordant (Di >= Dcrit = 3.000)"
"LAKE BYLLESBY","MN83004","24h","USW00094960","USW00094960","discordant (Di >= Dcrit = 3.000)"
"LAKE BYLLESBY","MN83004","24h","USC00472209","USC00472209","discordant (Di >= Dcrit = 3.000)"
"LAKE BYLLESBY","MN83004","24h","USC00210146","USC00210146","discordant (Di >= Dcrit = 3.000)"
"LAKE BYLLESBY","MN83004","72h","USC00215987","NORTHFIELD 2 NNE","record < 20 yr for 72h duration"
"LAKE BYLLESBY","MN83004","72h","US1MNDK0112","HASTINGS 5.8 W","record < 20 yr for 72h duration"
"LAKE BYLLESBY","MN83004","72h","USC00219231","ZUMBRO FALLS","record < 20 yr for 72h duration"
"LAKE BYLLESBY","MN83004","72h","USC00212166","DODGE CTR","record < 20 yr for 72h duration"
"LAKE BYLLESBY","MN83004","72h","USC00217381","ST PAUL UNIV FARM","record < 20 yr for 72h duration"
"LAKE BYLLESBY","MN83004","72h","USC00218039","STILLWATER 2SW","record < 20 yr for 72h duration"
"LAKE BYLLESBY","MN83004","72h","USC00218477","VADNAIS LAKE","record < 20 yr for 72h duration"
"LAKE BYLLESBY","MN83004","72h","USC00217009","ROCHESTER SEWAGE","record < 20 yr for 72h duration"
"LAKE BYLLESBY","MN83004","72h","US1MNOL0018","ROCHESTER 2.6 NE","record < 20 yr for 72h duration"
"LAKE BYLLESBY","MN83004","72h","USC00210628","BELLE PLAINE","record < 20 yr for 72h duration"
"LAKE BYLLESBY","MN83004","72h","USC00214721","LE SUEUR","record < 20 yr for 72h duration"
"LAKE BYLLESBY","MN83004","72h","USC00215853","NEW RICHLAND","record < 20 yr for 72h duration"
"LAKE BYLLESBY","MN83004","72h","USC00212088","DELANO","record < 20 yr for 72h duration"
"LAKE BYLLESBY","MN83004","72h","USC00475330","MENOMONIE","record < 20 yr for 72h duration"
"LAKE BYLLESBY","MN83004","72h","USC00217377","USC00217377","discordant (Di >= Dcrit = 3.000)"
"LAKE BYLLESBY","MN83004","72h","USW00094963","USW00094963","discordant (Di >= Dcrit = 3.000)"
"LAKE BYLLESBY","MN83004","72h","USC00214641","USC00214641","discordant (Di >= Dcrit = 3.000)"
"LAKE BYLLESBY","MN83004","72h","USW00094960","USW00094960","discordant (Di >= Dcrit = 3.000)"
"LAKE BYLLESBY","MN83004","72h","USC00210146","USC00210146","discordant (Di >= Dcrit = 3.000)"
"MILLERS LAKE","LA00285","24h","USC00162812","ELMER 2 SW","record < 20 yr for 72h duration"
"MILLERS LAKE","LA00285","24h","USW00053988","FT POLK FULLERTON LNDG STRIP","record < 20 yr for 72h duration"
"MILLERS LAKE","LA00285","24h","USC00160101","ALEXANDRIA #2","record < 20 yr for 72h duration"
"MILLERS LAKE","LA00285","24h","USC00161431","CAMP BEAUREGARD","record < 20 yr for 72h duration"
"MILLERS LAKE","LA00285","24h","USC00160540","BATCHELOR","record < 20 yr for 72h duration"
"MILLERS LAKE","LA00285","24h","USC00162641","DRY CREEK 8NW","record < 20 yr for 72h duration"
"MILLERS LAKE","LA00285","24h","USW00003931","FT POLK AAF","record < 20 yr for 72h duration"
"MILLERS LAKE","LA00285","24h","USC00161365","BUTTE LA ROSE","record < 20 yr for 72h duration"
"MILLERS LAKE","LA00285","24h","USC00161446","CAMP POLK","record < 20 yr for 72h duration"
"MILLERS LAKE","LA00285","24h","USC00167001","USC00167001","discordant (Di >= Dcrit = 3.000)"
"MILLERS LAKE","LA00285","24h","USC00169865","USC00169865","discordant (Di >= Dcrit = 3.000)"
"MILLERS LAKE","LA00285","24h","USC00164200","USC00164200","discordant (Di >= Dcrit = 3.000)"
"MILLERS LAKE","LA00285","24h","USC00169860","USC00169860","discordant (Di >= Dcrit = 3.000)"
"MILLERS LAKE","LA00285","24h","USW00053960","USW00053960","discordant (Di >= Dcrit = 3.000)"
"MILLERS LAKE","LA00285","72h","USC00162812","ELMER 2 SW","record < 20 yr for 72h duration"
"MILLERS LAKE","LA00285","72h","USW00053988","FT POLK FULLERTON LNDG STRIP","record < 20 yr for 72h duration"
"MILLERS LAKE","LA00285","72h","USC00160101","ALEXANDRIA #2","record < 20 yr for 72h duration"
"MILLERS LAKE","LA00285","72h","USC00161431","CAMP BEAUREGARD","record < 20 yr for 72h duration"
"MILLERS LAKE","LA00285","72h","USC00160540","BATCHELOR","record < 20 yr for 72h duration"
"MILLERS LAKE","LA00285","72h","USC00162641","DRY CREEK 8NW","record < 20 yr for 72h duration"
"MILLERS LAKE","LA00285","72h","USW00003931","FT POLK AAF","record < 20 yr for 72h duration"
"MILLERS LAKE","LA00285","72h","USC00161365","BUTTE LA ROSE","record < 20 yr for 72h duration"
"MILLERS LAKE","LA00285","72h","USC00161446","CAMP POLK","record < 20 yr for 72h duration"
"MILLERS LAKE","LA00285","72h","USC00164200","USC00164200","discordant (Di >= Dcrit = 3.000)"
"MILLERS LAKE","LA00285","72h","USC00165021","USC00165021","discordant (Di >= Dcrit = 3.000)"
"HEIGHT OF LAND LAKE","MN00021","24h","USC00218191","TAMARAC WILDLIFE REF","record < 20 yr for 72h duration"
"HEIGHT OF LAND LAKE","MN00021","24h","USC00212964","FRAZEE","record < 20 yr for 72h duration"
"HEIGHT OF LAND LAKE","MN00021","24h","USC00212156","DILWORTH 7 NNE","record < 20 yr for 72h duration"
"HEIGHT OF LAND LAKE","MN00021","24h","USC00215586","MOORHEAD","record < 20 yr for 72h duration"
"HEIGHT OF LAND LAKE","MN00021","24h","USC00218621","WALKER RS","record < 20 yr for 72h duration"
"HEIGHT OF LAND LAKE","MN00021","24h","US1NDCS0025","FARGO 2.1 N","record < 20 yr for 72h duration"
"HEIGHT OF LAND LAKE","MN00021","24h","USC00212050","DEEP PORTAGE","record < 20 yr for 72h duration"
"HEIGHT OF LAND LAKE","MN00021","24h","USC00217594","SHELLY 4 SE","record < 20 yr for 72h duration"
"HEIGHT OF LAND LAKE","MN00021","24h","USC00218332","TRAIL 12 NNE","record < 20 yr for 72h duration"
"HEIGHT OF LAND LAKE","MN00021","24h","USC00210809","BLACKDUCK","record < 20 yr for 72h duration"
"HEIGHT OF LAND LAKE","MN00021","24h","USC00210803","BLACKDDCK RS","record < 20 yr for 72h duration"
"HEIGHT OF LAND LAKE","MN00021","24h","USC00213587","USC00213587","discordant (Di >= Dcrit = 3.000)"
"HEIGHT OF LAND LAKE","MN00021","24h","USC00212904","USC00212904","discordant (Di >= Dcrit = 3.000)"
"HEIGHT OF LAND LAKE","MN00021","24h","USW00094938","USW00094938","discordant (Di >= Dcrit = 3.000)"
"HEIGHT OF LAND LAKE","MN00021","24h","USC00218947","USC00218947","discordant (Di >= Dcrit = 3.000)"
"HEIGHT OF LAND LAKE","MN00021","24h","USC00324203","USC00324203","dropped to achieve homogeneity (greedy H1 reduction)"
"HEIGHT OF LAND LAKE","MN00021","72h","USC00218191","TAMARAC WILDLIFE REF","record < 20 yr for 72h duration"
"HEIGHT OF LAND LAKE","MN00021","72h","USC00212964","FRAZEE","record < 20 yr for 72h duration"
"HEIGHT OF LAND LAKE","MN00021","72h","USC00212156","DILWORTH 7 NNE","record < 20 yr for 72h duration"
"HEIGHT OF LAND LAKE","MN00021","72h","USC00215586","MOORHEAD","record < 20 yr for 72h duration"
"HEIGHT OF LAND LAKE","MN00021","72h","USC00218621","WALKER RS","record < 20 yr for 72h duration"
"HEIGHT OF LAND LAKE","MN00021","72h","US1NDCS0025","FARGO 2.1 N","record < 20 yr for 72h duration"
"HEIGHT OF LAND LAKE","MN00021","72h","USC00212050","DEEP PORTAGE","record < 20 yr for 72h duration"
"HEIGHT OF LAND LAKE","MN00021","72h","USC00217594","SHELLY 4 SE","record < 20 yr for 72h duration"
"HEIGHT OF LAND LAKE","MN00021","72h","USC00218332","TRAIL 12 NNE","record < 20 yr for 72h duration"
"HEIGHT OF LAND LAKE","MN00021","72h","USC00210809","BLACKDUCK","record < 20 yr for 72h duration"
"HEIGHT OF LAND LAKE","MN00021","72h","USC00210803","BLACKDDCK RS","record < 20 yr for 72h duration"
"HEIGHT OF LAND LAKE","MN00021","72h","USC00217149","USC00217149","discordant (Di >= Dcrit = 3.000)"
"HEIGHT OF LAND LAKE","MN00021","72h","USW00094938","USW00094938","discordant (Di >= Dcrit = 3.000)"
"HEIGHT OF LAND LAKE","MN00021","72h","USC00212916","USC00212916","dropped to achieve homogeneity (greedy H1 reduction)"
"NORTH LAKE DAM","TX00832","24h","US1TXCLL033","RICHARDSON 2.2 NW","record < 20 yr for 72h duration"
"NORTH LAKE DAM","TX00832","24h","USC00412243","DALLAS","record < 20 yr for 72h duration"
"NORTH LAKE DAM","TX00832","24h","USC00419538","WEBB","record < 20 yr for 72h duration"
"NORTH LAKE DAM","TX00832","24h","US1TXDN0001","SHADY SHORES 3.9 N","record < 20 yr for 72h duration"
"NORTH LAKE DAM","TX00832","24h","US1TXDA0052","MESQUITE 2.4 W","record < 20 yr for 72h duration"
"NORTH LAKE DAM","TX00832","24h","US1TXDA0004","ROWLETT 2.3 NW","record < 20 yr for 72h duration"
"NORTH LAKE DAM","TX00832","24h","USW00093904","FT WORTH MEACHAM FLD NAAF","record < 20 yr for 72h duration"
"NORTH LAKE DAM","TX00832","24h","US1TXDA0050","CEDAR HILL 1.4 N","record < 20 yr for 72h duration"
"NORTH LAKE DAM","TX00832","24h","US1TXDN0109","PONDER 0.3 NNE","record < 20 yr for 72h duration"
"NORTH LAKE DAM","TX00832","24h","USC00412677","EAGLE MTN LAKE","record < 20 yr for 72h duration"
"NORTH LAKE DAM","TX00832","24h","USC00415216","LILLIAN","record < 20 yr for 72h duration"
"NORTH LAKE DAM","TX00832","24h","USW00093928","USW00093928","discordant (Di >= Dcrit = 3.000)"
"NORTH LAKE DAM","TX00832","24h","USC00414761","USC00414761","discordant (Di >= Dcrit = 3.000)"
"NORTH LAKE DAM","TX00832","24h","US1TXDN0003","US1TXDN0003","discordant (Di >= Dcrit = 3.000)"
"NORTH LAKE DAM","TX00832","72h","US1TXCLL033","RICHARDSON 2.2 NW","record < 20 yr for 72h duration"
"NORTH LAKE DAM","TX00832","72h","USC00412243","DALLAS","record < 20 yr for 72h duration"
"NORTH LAKE DAM","TX00832","72h","USC00419538","WEBB","record < 20 yr for 72h duration"
"NORTH LAKE DAM","TX00832","72h","US1TXDN0001","SHADY SHORES 3.9 N","record < 20 yr for 72h duration"
"NORTH LAKE DAM","TX00832","72h","US1TXDA0052","MESQUITE 2.4 W","record < 20 yr for 72h duration"
"NORTH LAKE DAM","TX00832","72h","US1TXDA0004","ROWLETT 2.3 NW","record < 20 yr for 72h duration"
"NORTH LAKE DAM","TX00832","72h","USW00093904","FT WORTH MEACHAM FLD NAAF","record < 20 yr for 72h duration"
"NORTH LAKE DAM","TX00832","72h","US1TXDA0050","CEDAR HILL 1.4 N","record < 20 yr for 72h duration"
"NORTH LAKE DAM","TX00832","72h","US1TXDN0109","PONDER 0.3 NNE","record < 20 yr for 72h duration"
"NORTH LAKE DAM","TX00832","72h","USC00412677","EAGLE MTN LAKE","record < 20 yr for 72h duration"
"NORTH LAKE DAM","TX00832","72h","USC00415216","LILLIAN","record < 20 yr for 72h duration"
"NORTH LAKE DAM","TX00832","72h","USC00411573","USC00411573","discordant (Di >= Dcrit = 3.000)"
"NORTH LAKE DAM","TX00832","72h","USW00013911","USW00013911","discordant (Di >= Dcrit = 3.000)"
"NORTH LAKE DAM","TX00832","72h","USC00414761","USC00414761","discordant (Di >= Dcrit = 3.000)"
"WESTVILLE DAM","MA00972","24h","USC00194875","MONSON","record < 20 yr for 72h duration"
"WESTVILLE DAM","MA00972","24h","USC00193402","HARDWICK 2 ESE","record < 20 yr for 72h duration"
"WESTVILLE DAM","MA00972","24h","USC00194340","LUDLOW CENTER","record < 20 yr for 72h duration"
"WESTVILLE DAM","MA00972","24h","USC00197104","RUTLAND","record < 20 yr for 72h duration"
"WESTVILLE DAM","MA00972","24h","USC00195077","MT WACHUSET","record < 20 yr for 72h duration"
"WESTVILLE DAM","MA00972","24h","USC00064443","MANCHESTER","record < 20 yr for 72h duration"
"WESTVILLE DAM","MA00972","24h","USC00063857","JEWETT CITY","record < 20 yr for 72h duration"
"WESTVILLE DAM","MA00972","24h","USC00198798","USC00198798","discordant (Di >= Dcrit = 3.000)"
"WESTVILLE DAM","MA00972","24h","USC00199442","USC00199442","discordant (Di >= Dcrit = 3.000)"
"WESTVILLE DAM","MA00972","24h","USW00054767","USW00054767","discordant (Di >= Dcrit = 3.000)"
"WESTVILLE DAM","MA00972","24h","USC00196251","USC00196251","discordant (Di >= Dcrit = 3.000)"
"WESTVILLE DAM","MA00972","72h","USC00194875","MONSON","record < 20 yr for 72h duration"
"WESTVILLE DAM","MA00972","72h","USC00193402","HARDWICK 2 ESE","record < 20 yr for 72h duration"
"WESTVILLE DAM","MA00972","72h","USC00194340","LUDLOW CENTER","record < 20 yr for 72h duration"
"WESTVILLE DAM","MA00972","72h","USC00197104","RUTLAND","record < 20 yr for 72h duration"
"WESTVILLE DAM","MA00972","72h","USC00195077","MT WACHUSET","record < 20 yr for 72h duration"
"WESTVILLE DAM","MA00972","72h","USC00064443","MANCHESTER","record < 20 yr for 72h duration"
"WESTVILLE DAM","MA00972","72h","USC00063857","JEWETT CITY","record < 20 yr for 72h duration"
"WESTVILLE DAM","MA00972","72h","USC00198798","USC00198798","discordant (Di >= Dcrit = 3.000)"
"WESTVILLE DAM","MA00972","72h","USW00054767","USW00054767","discordant (Di >= Dcrit = 3.000)"
"WESTVILLE DAM","MA00972","72h","USC00199080","USC00199080","discordant (Di >= Dcrit = 3.000)"
"WESTVILLE DAM","MA00972","72h","USC00198046","USC00198046","discordant (Di >= Dcrit = 3.000)"
"JACKSON CREEK","CA00867","24h","USC00047000","PLYMOUTH","record < 20 yr for 72h duration"
"JACKSON CREEK","CA00867","24h","USC00041280","CALAVERAS RS","record < 20 yr for 72h duration"
"JACKSON CREEK","CA00867","24h","USP00CA0001","SACRAMENTO 5ESE","record < 20 yr for 72h duration"
"JACKSON CREEK","CA00867","24h","USC00043666","GROVELAND","record < 20 yr for 72h duration"
"JACKSON CREEK","CA00867","24h","USC00046305","USC00046305","discordant (Di >= Dcrit = 3.000)"
"JACKSON CREEK","CA00867","24h","USC00043669","USC00043669","discordant (Di >= Dcrit = 3.000)"
"JACKSON CREEK","CA00867","24h","USC00042760","USC00042760","dropped to achieve homogeneity (greedy H1 reduction)"
"JACKSON CREEK","CA00867","24h","USC00046174","USC00046174","dropped to achieve homogeneity (greedy H1 reduction)"
"JACKSON CREEK","CA00867","24h","USC00040232","USC00040232","dropped to achieve homogeneity (greedy H1 reduction)"
"JACKSON CREEK","CA00867","72h","USC00047000","PLYMOUTH","record < 20 yr for 72h duration"
"JACKSON CREEK","CA00867","72h","USC00041280","CALAVERAS RS","record < 20 yr for 72h duration"
"JACKSON CREEK","CA00867","72h","USP00CA0001","SACRAMENTO 5ESE","record < 20 yr for 72h duration"
"JACKSON CREEK","CA00867","72h","USC00043666","GROVELAND","record < 20 yr for 72h duration"
"JACKSON CREEK","CA00867","72h","USC00046305","USC00046305","discordant (Di >= Dcrit = 3.000)"
"JACKSON CREEK","CA00867","72h","USC00044484","USC00044484","discordant (Di >= Dcrit = 3.000)"
"JACKSON CREEK","CA00867","72h","USC00043669","USC00043669","discordant (Di >= Dcrit = 3.000)"
"JACKSON CREEK","CA00867","72h","USC00048999","USC00048999","discordant (Di >= Dcrit = 3.000)"
"MARSH CREEK RESERVOIR (PA-437)","PA00626","24h","USC00369650","WHITE HAVEN","record < 20 yr for 72h duration"
"MARSH CREEK RESERVOIR (PA-437)","PA00626","24h","USC00364533","KENNETT SQUARE","record < 20 yr for 72h duration"
"MARSH CREEK RESERVOIR (PA-437)","PA00626","24h","US1PAMT0020","SKIPPACK 1.4 SSW","record < 20 yr for 72h duration"
"MARSH CREEK RESERVOIR (PA-437)","PA00626","24h","US1DENC0040","WILMINGTON 5.6 N","record < 20 yr for 72h duration"
"MARSH CREEK RESERVOIR (PA-437)","PA00626","24h","US1PAMT0007","HARLEYSVILLE 2.1 SW","record < 20 yr for 72h duration"
"MARSH CREEK RESERVOIR (PA-437)","PA00626","24h","US1PAMT0013","BLUE BELL 2.3 NW","record < 20 yr for 72h duration"
"MARSH CREEK RESERVOIR (PA-437)","PA00626","24h","US1PAMT0016","NORTH WALES 1.3 WSW","record < 20 yr for 72h duration"
"MARSH CREEK RESERVOIR (PA-437)","PA00626","24h","US1PAMT0006","HATFIELD 0.1 SSW","record < 20 yr for 72h duration"
"MARSH CREEK RESERVOIR (PA-437)","PA00626","24h","USC00360785","BLUE MARSH LAKE","record < 20 yr for 72h duration"
"MARSH CREEK RESERVOIR (PA-437)","PA00626","24h","USC00369430","WERNERSVILLE 1 W","record < 20 yr for 72h duration"
